,Dataset,Classifier,Oversampling method,Metric,Std CV score
363,wine,GradientBoostingClassifier,None,f1 score,0.030139668540132135
364,wine,GradientBoostingClassifier,None,geometric mean score,0.005942617711338826
365,wine,GradientBoostingClassifier,None,roc auc score,0.022972073583116908
366,wine,GradientBoostingClassifier,RandomOverSampler,f1 score,0.01406850115671372
367,wine,GradientBoostingClassifier,RandomOverSampler,geometric mean score,0.006861583343197614
368,wine,GradientBoostingClassifier,RandomOverSampler,roc auc score,0.010052817195668062
369,wine,GradientBoostingClassifier,SMOTE,f1 score,0.009454692220509311
370,wine,GradientBoostingClassifier,SMOTE,geometric mean score,0.002030203707177073
371,wine,GradientBoostingClassifier,SMOTE,roc auc score,0.02630804512576983
372,wine,GradientBoostingClassifier,SMOTE2,f1 score,0.043834201486228484
373,wine,GradientBoostingClassifier,SMOTE2,geometric mean score,0.007043395761824922
374,wine,GradientBoostingClassifier,SMOTE2,roc auc score,0.03688396943259478
375,wine,LogisticRegression,KMeansSMOTE,f1 score,0.008540592392683002
376,wine,LogisticRegression,KMeansSMOTE,geometric mean score,0.002908304828124042
377,wine,LogisticRegression,KMeansSMOTE,roc auc score,0.005462325840560376
378,wine,LogisticRegression,None,f1 score,0.0033651003831622235
379,wine,LogisticRegression,None,geometric mean score,0.0002777450480705077
380,wine,LogisticRegression,None,roc auc score,0.005516124394689843
381,wine,LogisticRegression,RandomOverSampler,f1 score,0.01665426321752841
382,wine,LogisticRegression,RandomOverSampler,geometric mean score,0.001988404456227453
383,wine,LogisticRegression,RandomOverSampler,roc auc score,0.003147550038815725
384,wine,LogisticRegression,SMOTE,f1 score,0.012489865575724257
385,wine,LogisticRegression,SMOTE,geometric mean score,0.0002669474136037942
386,wine,LogisticRegression,SMOTE,roc auc score,0.005004415357398313
387,wine,LogisticRegression,SMOTE2,f1 score,0.00024021272574369857
388,wine,LogisticRegression,SMOTE2,geometric mean score,0.0056734688530264855
389,wine,LogisticRegression,SMOTE2,roc auc score,0.011752491659903774
