,Dataset,Classifier,Oversampling method,Metric,Std CV score
364,wine,GradientBoostingClassifier,None,geometric mean score,0.012884407516567586
365,wine,GradientBoostingClassifier,None,roc auc score,0.014980305487547495
366,wine,GradientBoostingClassifier,RandomOverSampler,f1 score,0.004586971017712575
367,wine,GradientBoostingClassifier,RandomOverSampler,geometric mean score,0.018904175686979947
368,wine,GradientBoostingClassifier,RandomOverSampler,roc auc score,0.02254190269208574
369,wine,GradientBoostingClassifier,SMOTE,f1 score,0.00825755894980118
370,wine,GradientBoostingClassifier,SMOTE,geometric mean score,0.012619740125076441
371,wine,GradientBoostingClassifier,SMOTE,roc auc score,0.015224428037120994
372,wine,GradientBoostingClassifier,SMOTE2,f1 score,0.006683791933561564
373,wine,GradientBoostingClassifier,SMOTE2,geometric mean score,0.009237376835965923
374,wine,GradientBoostingClassifier,SMOTE2,roc auc score,0.010458277622259878
375,wine,LogisticRegression,KMeansSMOTE,f1 score,0.002455027336124594
376,wine,LogisticRegression,KMeansSMOTE,geometric mean score,0.008292577003762795
377,wine,LogisticRegression,KMeansSMOTE,roc auc score,0.009229362601669622
378,wine,LogisticRegression,None,f1 score,0.0023923232938532157
379,wine,LogisticRegression,None,geometric mean score,0.006747788292610899
380,wine,LogisticRegression,None,roc auc score,0.007612177486713504
381,wine,LogisticRegression,RandomOverSampler,f1 score,0.0029612961470860846
382,wine,LogisticRegression,RandomOverSampler,geometric mean score,0.008030404680282611
383,wine,LogisticRegression,RandomOverSampler,roc auc score,0.008725898941810778
384,wine,LogisticRegression,SMOTE,f1 score,0.0026660441853178693
385,wine,LogisticRegression,SMOTE,geometric mean score,0.007497455845311105
386,wine,LogisticRegression,SMOTE,roc auc score,0.00815849419982813
387,wine,LogisticRegression,SMOTE2,f1 score,0.0024611404276770354
388,wine,LogisticRegression,SMOTE2,geometric mean score,0.008832442754607718
389,wine,LogisticRegression,SMOTE2,roc auc score,0.009206142263626768
