,Dataset,Classifier,Oversampling method,Metric,Mean CV score
361,heart,GradientBoostingClassifier,KMeansSMOTE,geometric mean score,0.789892673996043
362,heart,GradientBoostingClassifier,KMeansSMOTE,precision score,0.7671435145878533
363,heart,GradientBoostingClassifier,KMeansSMOTE,recall score,0.8744277777777776
364,heart,GradientBoostingClassifier,KMeansSMOTE,roc auc score,0.8364444444444442
365,heart,GradientBoostingClassifier,KMeansSMOTE,specificity score,0.7494444444444444
366,heart,GradientBoostingClassifier,None,f1 score,0.7870276058519994
367,heart,GradientBoostingClassifier,None,geometric mean score,0.788922150415147
368,heart,GradientBoostingClassifier,None,precision score,0.7662569960740915
369,heart,GradientBoostingClassifier,None,recall score,0.8760944444444444
370,heart,GradientBoostingClassifier,None,roc auc score,0.8311111111111111
371,heart,GradientBoostingClassifier,None,specificity score,0.7516666666666667
372,heart,GradientBoostingClassifier,RandomOverSampler,f1 score,0.7790641439256495
373,heart,GradientBoostingClassifier,RandomOverSampler,geometric mean score,0.7857673398343884
374,heart,GradientBoostingClassifier,RandomOverSampler,precision score,0.7633365477127281
375,heart,GradientBoostingClassifier,RandomOverSampler,recall score,0.8729611111111111
376,heart,GradientBoostingClassifier,RandomOverSampler,roc auc score,0.8226666666666665
377,heart,GradientBoostingClassifier,RandomOverSampler,specificity score,0.7538888888888889
378,heart,GradientBoostingClassifier,RandomUnderSampler,f1 score,0.75865714041038
379,heart,GradientBoostingClassifier,RandomUnderSampler,geometric mean score,0.7848310567916342
380,heart,GradientBoostingClassifier,RandomUnderSampler,precision score,0.7652043119991048
381,heart,GradientBoostingClassifier,RandomUnderSampler,recall score,0.8685888888888889
382,heart,GradientBoostingClassifier,RandomUnderSampler,roc auc score,0.796
383,heart,GradientBoostingClassifier,RandomUnderSampler,specificity score,0.7772222222222221
384,heart,GradientBoostingClassifier,SMOTE,f1 score,0.7870276058519994
385,heart,GradientBoostingClassifier,SMOTE,geometric mean score,0.788922150415147
386,heart,GradientBoostingClassifier,SMOTE,precision score,0.7662569960740915
387,heart,GradientBoostingClassifier,SMOTE,recall score,0.8760944444444444
388,heart,GradientBoostingClassifier,SMOTE,roc auc score,0.8311111111111111
389,heart,GradientBoostingClassifier,SMOTE,specificity score,0.7516666666666667
390,heart,GradientBoostingClassifier,SMOTE2,f1 score,0.784938568132768
391,heart,GradientBoostingClassifier,SMOTE2,geometric mean score,0.7931159228443253
392,heart,GradientBoostingClassifier,SMOTE2,precision score,0.7710688229651973
393,heart,GradientBoostingClassifier,SMOTE2,recall score,0.874788888888889
394,heart,GradientBoostingClassifier,SMOTE2,roc auc score,0.8280000000000001
395,heart,GradientBoostingClassifier,SMOTE2,specificity score,0.762222222222222
396,heart,LogisticRegression,KMeansSMOTE,f1 score,0.820807230875431
397,heart,LogisticRegression,KMeansSMOTE,geometric mean score,0.8288204561838757
398,heart,LogisticRegression,KMeansSMOTE,precision score,0.8107321179334167
399,heart,LogisticRegression,KMeansSMOTE,recall score,0.8928777777777778
400,heart,LogisticRegression,KMeansSMOTE,roc auc score,0.856
401,heart,LogisticRegression,KMeansSMOTE,specificity score,0.8044444444444444
402,heart,LogisticRegression,None,f1 score,0.8149613384462593
403,heart,LogisticRegression,None,geometric mean score,0.8283562742291541
404,heart,LogisticRegression,None,precision score,0.8107664079486291
405,heart,LogisticRegression,None,recall score,0.8932222222222221
406,heart,LogisticRegression,None,roc auc score,0.8488888888888888
407,heart,LogisticRegression,None,specificity score,0.8105555555555556
408,heart,LogisticRegression,RandomOverSampler,f1 score,0.8156037693036049
409,heart,LogisticRegression,RandomOverSampler,geometric mean score,0.828079815711164
410,heart,LogisticRegression,RandomOverSampler,precision score,0.8103312051040071
411,heart,LogisticRegression,RandomOverSampler,recall score,0.8925000000000002
412,heart,LogisticRegression,RandomOverSampler,roc auc score,0.8502222222222222
413,heart,LogisticRegression,RandomOverSampler,specificity score,0.8083333333333333
414,heart,LogisticRegression,RandomUnderSampler,f1 score,0.8074125637378987
415,heart,LogisticRegression,RandomUnderSampler,geometric mean score,0.8250654794715974
416,heart,LogisticRegression,RandomUnderSampler,precision score,0.8074816530026817
417,heart,LogisticRegression,RandomUnderSampler,recall score,0.8931666666666666
418,heart,LogisticRegression,RandomUnderSampler,roc auc score,0.8413333333333334
419,heart,LogisticRegression,RandomUnderSampler,specificity score,0.8111111111111111
420,heart,LogisticRegression,SMOTE,f1 score,0.8149613384462593
421,heart,LogisticRegression,SMOTE,geometric mean score,0.8283562742291541
422,heart,LogisticRegression,SMOTE,precision score,0.8107664079486291
423,heart,LogisticRegression,SMOTE,recall score,0.8932222222222221
424,heart,LogisticRegression,SMOTE,roc auc score,0.8488888888888888
425,heart,LogisticRegression,SMOTE,specificity score,0.8105555555555556
426,heart,LogisticRegression,SMOTE2,f1 score,0.8105663951125212
427,heart,LogisticRegression,SMOTE2,geometric mean score,0.8265777028057251
428,heart,LogisticRegression,SMOTE2,precision score,0.8090328538447208
429,heart,LogisticRegression,SMOTE2,recall score,0.8924777777777778
430,heart,LogisticRegression,SMOTE2,roc auc score,0.8444444444444446
431,heart,LogisticRegression,SMOTE2,specificity score,0.8111111111111112
432,iris,GradientBoostingClassifier,KMeansSMOTE,f1 score,0.922008466154493
433,iris,GradientBoostingClassifier,KMeansSMOTE,geometric mean score,0.9470569503967989
434,iris,GradientBoostingClassifier,KMeansSMOTE,precision score,0.9278355332545717
435,iris,GradientBoostingClassifier,KMeansSMOTE,recall score,0.977125639322871
436,iris,GradientBoostingClassifier,KMeansSMOTE,roc auc score,0.957892652010299
437,iris,GradientBoostingClassifier,KMeansSMOTE,specificity score,0.9372549019607843
438,iris,GradientBoostingClassifier,None,f1 score,0.9202563735045675
439,iris,GradientBoostingClassifier,None,geometric mean score,0.949802790088926
440,iris,GradientBoostingClassifier,None,precision score,0.9301720950108047
441,iris,GradientBoostingClassifier,None,recall score,0.9773507858282945
442,iris,GradientBoostingClassifier,None,roc auc score,0.9565854624678155
443,iris,GradientBoostingClassifier,None,specificity score,0.9440359477124183
444,iris,GradientBoostingClassifier,RandomOverSampler,f1 score,0.9275987627019617
445,iris,GradientBoostingClassifier,RandomOverSampler,geometric mean score,0.9458171643172388
446,iris,GradientBoostingClassifier,RandomOverSampler,precision score,0.9277173032754943
447,iris,GradientBoostingClassifier,RandomOverSampler,recall score,0.9758820179884194
448,iris,GradientBoostingClassifier,RandomOverSampler,roc auc score,0.9612596553773024
449,iris,GradientBoostingClassifier,RandomOverSampler,specificity score,0.931781045751634
450,iris,GradientBoostingClassifier,RandomUnderSampler,f1 score,0.8933630401902265
451,iris,GradientBoostingClassifier,RandomUnderSampler,geometric mean score,0.9441388549984062
452,iris,GradientBoostingClassifier,RandomUnderSampler,precision score,0.9185027769726826
453,iris,GradientBoostingClassifier,RandomUnderSampler,recall score,0.9767244241725211
454,iris,GradientBoostingClassifier,RandomUnderSampler,roc auc score,0.9401267577738167
455,iris,GradientBoostingClassifier,RandomUnderSampler,specificity score,0.9491830065359479
456,iris,GradientBoostingClassifier,SMOTE,f1 score,0.9202563735045675
457,iris,GradientBoostingClassifier,SMOTE,geometric mean score,0.949802790088926
458,iris,GradientBoostingClassifier,SMOTE,precision score,0.9301720950108047
459,iris,GradientBoostingClassifier,SMOTE,recall score,0.9773507858282945
460,iris,GradientBoostingClassifier,SMOTE,roc auc score,0.9565854624678155
461,iris,GradientBoostingClassifier,SMOTE,specificity score,0.9440359477124183
462,iris,GradientBoostingClassifier,SMOTE2,f1 score,0.9196734483266992
463,iris,GradientBoostingClassifier,SMOTE2,geometric mean score,0.9469682315583956
464,iris,GradientBoostingClassifier,SMOTE2,precision score,0.9270560422995591
465,iris,GradientBoostingClassifier,SMOTE2,recall score,0.9735655284098191
466,iris,GradientBoostingClassifier,SMOTE2,roc auc score,0.9565854624678153
467,iris,GradientBoostingClassifier,SMOTE2,specificity score,0.9387254901960784
468,iris,LogisticRegression,KMeansSMOTE,f1 score,0.575326297168297
469,iris,LogisticRegression,KMeansSMOTE,geometric mean score,0.7335237515096403
470,iris,LogisticRegression,KMeansSMOTE,precision score,0.6549242040426413
471,iris,LogisticRegression,KMeansSMOTE,recall score,0.7839411997716493
472,iris,LogisticRegression,KMeansSMOTE,roc auc score,0.7026936026936027
473,iris,LogisticRegression,KMeansSMOTE,specificity score,0.7754084967320262
474,iris,LogisticRegression,None,f1 score,0.575519859749914
475,iris,LogisticRegression,None,geometric mean score,0.7358600627377473
476,iris,LogisticRegression,None,precision score,0.6572706606951761
477,iris,LogisticRegression,None,recall score,0.791062295387555
478,iris,LogisticRegression,None,roc auc score,0.7019805902158843
479,iris,LogisticRegression,None,specificity score,0.7780228758169936
480,iris,LogisticRegression,RandomOverSampler,f1 score,0.5704976532836794
481,iris,LogisticRegression,RandomOverSampler,geometric mean score,0.7325438698533018
482,iris,LogisticRegression,RandomOverSampler,precision score,0.6531773880874358
483,iris,LogisticRegression,RandomOverSampler,recall score,0.7889931611384898
484,iris,LogisticRegression,RandomOverSampler,roc auc score,0.6975044563279857
485,iris,LogisticRegression,RandomOverSampler,specificity score,0.7754901960784314
486,iris,LogisticRegression,RandomUnderSampler,f1 score,0.5324340895050219
487,iris,LogisticRegression,RandomUnderSampler,geometric mean score,0.7036402846599651
488,iris,LogisticRegression,RandomUnderSampler,precision score,0.6318399743375043
489,iris,LogisticRegression,RandomUnderSampler,recall score,0.7462613447042513
490,iris,LogisticRegression,RandomUnderSampler,roc auc score,0.6339869281045752
491,iris,LogisticRegression,RandomUnderSampler,specificity score,0.7938725490196078
492,iris,LogisticRegression,SMOTE,f1 score,0.575519859749914
493,iris,LogisticRegression,SMOTE,geometric mean score,0.7358600627377473
494,iris,LogisticRegression,SMOTE,precision score,0.6572706606951761
495,iris,LogisticRegression,SMOTE,recall score,0.791062295387555
496,iris,LogisticRegression,SMOTE,roc auc score,0.7019805902158843
497,iris,LogisticRegression,SMOTE,specificity score,0.7780228758169936
498,iris,LogisticRegression,SMOTE2,f1 score,0.5470270927412714
499,iris,LogisticRegression,SMOTE2,geometric mean score,0.7080004857984233
500,iris,LogisticRegression,SMOTE2,precision score,0.6281148206640484
501,iris,LogisticRegression,SMOTE2,recall score,0.7537083639159764
502,iris,LogisticRegression,SMOTE2,roc auc score,0.6688651218062982
503,iris,LogisticRegression,SMOTE2,specificity score,0.765686274509804
504,libra,GradientBoostingClassifier,KMeansSMOTE,f1 score,0.9451841801602875
505,libra,GradientBoostingClassifier,KMeansSMOTE,geometric mean score,0.8332205855676875
506,libra,GradientBoostingClassifier,KMeansSMOTE,precision score,0.803804517399029
507,libra,GradientBoostingClassifier,KMeansSMOTE,recall score,0.9626832561728395
508,libra,GradientBoostingClassifier,KMeansSMOTE,roc auc score,0.9893518518518518
509,libra,GradientBoostingClassifier,KMeansSMOTE,specificity score,0.7055555555555555
510,libra,GradientBoostingClassifier,None,f1 score,0.9462987570856882
511,libra,GradientBoostingClassifier,None,geometric mean score,0.8882989686964192
512,libra,GradientBoostingClassifier,None,precision score,0.864575311954815
513,libra,GradientBoostingClassifier,None,recall score,0.9688850308641974
514,libra,GradientBoostingClassifier,None,roc auc score,0.9875000000000002
515,libra,GradientBoostingClassifier,None,specificity score,0.8009259259259258
516,libra,GradientBoostingClassifier,RandomOverSampler,f1 score,0.9587905477353362
517,libra,GradientBoostingClassifier,RandomOverSampler,geometric mean score,0.8608108027766599
518,libra,GradientBoostingClassifier,RandomOverSampler,precision score,0.8383288691761027
519,libra,GradientBoostingClassifier,RandomOverSampler,recall score,0.968383487654321
520,libra,GradientBoostingClassifier,RandomOverSampler,roc auc score,0.9912037037037039
521,libra,GradientBoostingClassifier,RandomOverSampler,specificity score,0.7500000000000001
522,libra,GradientBoostingClassifier,RandomUnderSampler,f1 score,0.6386472081952314
523,libra,GradientBoostingClassifier,RandomUnderSampler,geometric mean score,0.8525972712736528
524,libra,GradientBoostingClassifier,RandomUnderSampler,precision score,0.7186243571783385
525,libra,GradientBoostingClassifier,RandomUnderSampler,recall score,0.9336130401234567
526,libra,GradientBoostingClassifier,RandomUnderSampler,roc auc score,0.8761574074074073
527,libra,GradientBoostingClassifier,RandomUnderSampler,specificity score,0.8324074074074073
528,libra,GradientBoostingClassifier,SMOTE,f1 score,0.9462987570856882
529,libra,GradientBoostingClassifier,SMOTE,geometric mean score,0.8882989686964192
530,libra,GradientBoostingClassifier,SMOTE,precision score,0.864575311954815
531,libra,GradientBoostingClassifier,SMOTE,recall score,0.9688850308641974
532,libra,GradientBoostingClassifier,SMOTE,roc auc score,0.9875000000000002
533,libra,GradientBoostingClassifier,SMOTE,specificity score,0.8009259259259258
534,libra,GradientBoostingClassifier,SMOTE2,f1 score,0.9498825870431514
535,libra,GradientBoostingClassifier,SMOTE2,geometric mean score,0.8847794431127486
536,libra,GradientBoostingClassifier,SMOTE2,precision score,0.8620581676731788
537,libra,GradientBoostingClassifier,SMOTE2,recall score,0.9658179012345679
538,libra,GradientBoostingClassifier,SMOTE2,roc auc score,0.9888888888888889
539,libra,GradientBoostingClassifier,SMOTE2,specificity score,0.7935185185185184
540,libra,LogisticRegression,KMeansSMOTE,f1 score,0.7612248009797028
541,libra,LogisticRegression,KMeansSMOTE,geometric mean score,0.6239996913692083
542,libra,LogisticRegression,KMeansSMOTE,precision score,0.5261998975484712
543,libra,LogisticRegression,KMeansSMOTE,recall score,0.7020736882716051
544,libra,LogisticRegression,KMeansSMOTE,roc auc score,0.9671296296296298
545,libra,LogisticRegression,KMeansSMOTE,specificity score,0.41018518518518515
546,libra,LogisticRegression,None,f1 score,0.5335083428881698
547,libra,LogisticRegression,None,geometric mean score,0.7368660616735333
548,libra,LogisticRegression,None,precision score,0.5769609063251171
549,libra,LogisticRegression,None,recall score,0.7622010030864197
550,libra,LogisticRegression,None,roc auc score,0.8532407407407407
551,libra,LogisticRegression,None,specificity score,0.6407407407407406
552,libra,LogisticRegression,RandomOverSampler,f1 score,0.49655597369000326
553,libra,LogisticRegression,RandomOverSampler,geometric mean score,0.7316837556580594
554,libra,LogisticRegression,RandomOverSampler,precision score,0.5586599929123458
555,libra,LogisticRegression,RandomOverSampler,recall score,0.7566647376543211
556,libra,LogisticRegression,RandomOverSampler,roc auc score,0.8268518518518516
557,libra,LogisticRegression,RandomOverSampler,specificity score,0.6518518518518518
558,libra,LogisticRegression,RandomUnderSampler,f1 score,0.3677746072530658
559,libra,LogisticRegression,RandomUnderSampler,geometric mean score,0.6823343620945043
560,libra,LogisticRegression,RandomUnderSampler,precision score,0.4716548125328285
561,libra,LogisticRegression,RandomUnderSampler,recall score,0.6914158950617284
562,libra,LogisticRegression,RandomUnderSampler,roc auc score,0.6949074074074074
563,libra,LogisticRegression,RandomUnderSampler,specificity score,0.6777777777777777
564,libra,LogisticRegression,SMOTE,f1 score,0.5335083428881698
565,libra,LogisticRegression,SMOTE,geometric mean score,0.7368660616735333
566,libra,LogisticRegression,SMOTE,precision score,0.5769609063251171
567,libra,LogisticRegression,SMOTE,recall score,0.7622010030864197
568,libra,LogisticRegression,SMOTE,roc auc score,0.8532407407407407
569,libra,LogisticRegression,SMOTE,specificity score,0.6407407407407406
570,libra,LogisticRegression,SMOTE2,f1 score,0.4976085241556135
571,libra,LogisticRegression,SMOTE2,geometric mean score,0.6966294804052136
572,libra,LogisticRegression,SMOTE2,precision score,0.5301512530780349
573,libra,LogisticRegression,SMOTE2,recall score,0.7261381172839505
574,libra,LogisticRegression,SMOTE2,roc auc score,0.8479166666666668
575,libra,LogisticRegression,SMOTE2,specificity score,0.5787037037037036
576,liver_disorders,GradientBoostingClassifier,KMeansSMOTE,f1 score,0.6269525770188895
577,liver_disorders,GradientBoostingClassifier,KMeansSMOTE,geometric mean score,0.6758783732837661
578,liver_disorders,GradientBoostingClassifier,KMeansSMOTE,precision score,0.6311842778274971
579,liver_disorders,GradientBoostingClassifier,KMeansSMOTE,recall score,0.7409716624224443
580,liver_disorders,GradientBoostingClassifier,KMeansSMOTE,roc auc score,0.7177998894416805
581,liver_disorders,GradientBoostingClassifier,KMeansSMOTE,specificity score,0.6413265306122449
582,liver_disorders,GradientBoostingClassifier,None,f1 score,0.6298041279352663
583,liver_disorders,GradientBoostingClassifier,None,geometric mean score,0.674753473999964
584,liver_disorders,GradientBoostingClassifier,None,precision score,0.6266266118673409
585,liver_disorders,GradientBoostingClassifier,None,recall score,0.7451217829460546
586,liver_disorders,GradientBoostingClassifier,None,roc auc score,0.7300417106387255
587,liver_disorders,GradientBoostingClassifier,None,specificity score,0.6280234315948601
588,liver_disorders,GradientBoostingClassifier,RandomOverSampler,f1 score,0.6434717636278596
589,liver_disorders,GradientBoostingClassifier,RandomOverSampler,geometric mean score,0.6805240243512019
590,liver_disorders,GradientBoostingClassifier,RandomOverSampler,precision score,0.6326791801286077
591,liver_disorders,GradientBoostingClassifier,RandomOverSampler,recall score,0.7461513359301205
592,liver_disorders,GradientBoostingClassifier,RandomOverSampler,roc auc score,0.7433840896527464
593,liver_disorders,GradientBoostingClassifier,RandomOverSampler,specificity score,0.6281840513983371
594,liver_disorders,GradientBoostingClassifier,RandomUnderSampler,f1 score,0.595936242197988
595,liver_disorders,GradientBoostingClassifier,RandomUnderSampler,geometric mean score,0.6651020558236318
596,liver_disorders,GradientBoostingClassifier,RandomUnderSampler,precision score,0.6270248409192257
597,liver_disorders,GradientBoostingClassifier,RandomUnderSampler,recall score,0.7335781282209853
598,liver_disorders,GradientBoostingClassifier,RandomUnderSampler,roc auc score,0.6687170209558269
599,liver_disorders,GradientBoostingClassifier,RandomUnderSampler,specificity score,0.6657312925170067
600,liver_disorders,GradientBoostingClassifier,SMOTE,f1 score,0.6298041279352663
601,liver_disorders,GradientBoostingClassifier,SMOTE,geometric mean score,0.674753473999964
602,liver_disorders,GradientBoostingClassifier,SMOTE,precision score,0.6266266118673409
603,liver_disorders,GradientBoostingClassifier,SMOTE,recall score,0.7451217829460546
604,liver_disorders,GradientBoostingClassifier,SMOTE,roc auc score,0.7300417106387255
605,liver_disorders,GradientBoostingClassifier,SMOTE,specificity score,0.6280234315948601
606,liver_disorders,GradientBoostingClassifier,SMOTE2,f1 score,0.626475378404674
607,liver_disorders,GradientBoostingClassifier,SMOTE2,geometric mean score,0.6761429205164523
608,liver_disorders,GradientBoostingClassifier,SMOTE2,precision score,0.6310101392877734
609,liver_disorders,GradientBoostingClassifier,SMOTE2,recall score,0.742042624565279
610,liver_disorders,GradientBoostingClassifier,SMOTE2,roc auc score,0.7184230363334839
611,liver_disorders,GradientBoostingClassifier,SMOTE2,specificity score,0.6409202569916858
612,liver_disorders,LogisticRegression,KMeansSMOTE,f1 score,0.5814029299071752
613,liver_disorders,LogisticRegression,KMeansSMOTE,geometric mean score,0.6532570273057144
614,liver_disorders,LogisticRegression,KMeansSMOTE,precision score,0.6163192856097869
615,liver_disorders,LogisticRegression,KMeansSMOTE,recall score,0.7073222409220988
616,liver_disorders,LogisticRegression,KMeansSMOTE,roc auc score,0.6510980451278959
617,liver_disorders,LogisticRegression,KMeansSMOTE,specificity score,0.6613851095993953
618,liver_disorders,LogisticRegression,None,f1 score,0.5834596977283727
619,liver_disorders,LogisticRegression,None,geometric mean score,0.6577273486770701
620,liver_disorders,LogisticRegression,None,precision score,0.6215481054567772
621,liver_disorders,LogisticRegression,None,recall score,0.7063801598583048
622,liver_disorders,LogisticRegression,None,roc auc score,0.6506809387406401
623,liver_disorders,LogisticRegression,None,specificity score,0.6692271352985638
624,liver_disorders,LogisticRegression,RandomOverSampler,f1 score,0.5757661871076134
625,liver_disorders,LogisticRegression,RandomOverSampler,geometric mean score,0.6520989550008299
626,liver_disorders,LogisticRegression,RandomOverSampler,precision score,0.6179018556785665
627,liver_disorders,LogisticRegression,RandomOverSampler,recall score,0.7063179900333417
628,liver_disorders,LogisticRegression,RandomOverSampler,roc auc score,0.6383788130056787
629,liver_disorders,LogisticRegression,RandomOverSampler,specificity score,0.671494708994709
630,liver_disorders,LogisticRegression,RandomUnderSampler,f1 score,0.5755237727178077
631,liver_disorders,LogisticRegression,RandomUnderSampler,geometric mean score,0.6525316530639351
632,liver_disorders,LogisticRegression,RandomUnderSampler,precision score,0.6193984771494208
633,liver_disorders,LogisticRegression,RandomUnderSampler,recall score,0.7051870513268879
634,liver_disorders,LogisticRegression,RandomUnderSampler,roc auc score,0.6353786622443339
635,liver_disorders,LogisticRegression,RandomUnderSampler,specificity score,0.6756897203325775
636,liver_disorders,LogisticRegression,SMOTE,f1 score,0.5834596977283727
637,liver_disorders,LogisticRegression,SMOTE,geometric mean score,0.6577273486770701
638,liver_disorders,LogisticRegression,SMOTE,precision score,0.6215481054567772
639,liver_disorders,LogisticRegression,SMOTE,recall score,0.7063801598583048
640,liver_disorders,LogisticRegression,SMOTE,roc auc score,0.6506809387406401
641,liver_disorders,LogisticRegression,SMOTE,specificity score,0.6692271352985638
642,liver_disorders,LogisticRegression,SMOTE2,f1 score,0.5742816503091958
643,liver_disorders,LogisticRegression,SMOTE2,geometric mean score,0.6514687457533314
644,liver_disorders,LogisticRegression,SMOTE2,precision score,0.6174483591932052
645,liver_disorders,LogisticRegression,SMOTE2,recall score,0.7049180504404386
646,liver_disorders,LogisticRegression,SMOTE2,roc auc score,0.6363334840946782
647,liver_disorders,LogisticRegression,SMOTE2,specificity score,0.6720427059712775
648,pima,GradientBoostingClassifier,KMeansSMOTE,f1 score,0.6475043239274301
649,pima,GradientBoostingClassifier,KMeansSMOTE,geometric mean score,0.7110320882091982
650,pima,GradientBoostingClassifier,KMeansSMOTE,precision score,0.6321981710012984
651,pima,GradientBoostingClassifier,KMeansSMOTE,recall score,0.8152777436768438
652,pima,GradientBoostingClassifier,KMeansSMOTE,roc auc score,0.8166694723003791
653,pima,GradientBoostingClassifier,KMeansSMOTE,specificity score,0.6211346927451797
654,pima,GradientBoostingClassifier,None,f1 score,0.6213800787119933
655,pima,GradientBoostingClassifier,None,geometric mean score,0.7285097201856584
656,pima,GradientBoostingClassifier,None,precision score,0.6517450890774331
657,pima,GradientBoostingClassifier,None,recall score,0.8156410982116008
658,pima,GradientBoostingClassifier,None,roc auc score,0.7730643131407866
659,pima,GradientBoostingClassifier,None,specificity score,0.6887973366625052
660,pima,GradientBoostingClassifier,RandomOverSampler,f1 score,0.6260371256759452
661,pima,GradientBoostingClassifier,RandomOverSampler,geometric mean score,0.7272545397457081
662,pima,GradientBoostingClassifier,RandomOverSampler,precision score,0.6504126155740474
663,pima,GradientBoostingClassifier,RandomOverSampler,recall score,0.8175586827538213
664,pima,GradientBoostingClassifier,RandomOverSampler,roc auc score,0.7798755901850918
665,pima,GradientBoostingClassifier,RandomOverSampler,specificity score,0.6806186711055624
666,pima,GradientBoostingClassifier,RandomUnderSampler,f1 score,0.5902330325605044
667,pima,GradientBoostingClassifier,RandomUnderSampler,geometric mean score,0.7320750844432733
668,pima,GradientBoostingClassifier,RandomUnderSampler,precision score,0.6577062903616203
669,pima,GradientBoostingClassifier,RandomUnderSampler,recall score,0.8112796186627893
670,pima,GradientBoostingClassifier,RandomUnderSampler,roc auc score,0.7210727140097315
671,pima,GradientBoostingClassifier,RandomUnderSampler,specificity score,0.7452600915522265
672,pima,GradientBoostingClassifier,SMOTE,f1 score,0.6213800787119933
673,pima,GradientBoostingClassifier,SMOTE,geometric mean score,0.7285097201856584
674,pima,GradientBoostingClassifier,SMOTE,precision score,0.6517450890774331
675,pima,GradientBoostingClassifier,SMOTE,recall score,0.8156410982116008
676,pima,GradientBoostingClassifier,SMOTE,roc auc score,0.7730643131407866
677,pima,GradientBoostingClassifier,SMOTE,specificity score,0.6887973366625052
678,pima,GradientBoostingClassifier,SMOTE2,f1 score,0.6141566550962465
679,pima,GradientBoostingClassifier,SMOTE2,geometric mean score,0.7312289605551217
680,pima,GradientBoostingClassifier,SMOTE2,precision score,0.6550221147843693
681,pima,GradientBoostingClassifier,SMOTE2,recall score,0.810941685361134
682,pima,GradientBoostingClassifier,SMOTE2,roc auc score,0.7608069002557134
683,pima,GradientBoostingClassifier,SMOTE2,specificity score,0.704721875433486
684,pima,LogisticRegression,KMeansSMOTE,f1 score,0.6370592086098146
685,pima,LogisticRegression,KMeansSMOTE,geometric mean score,0.7141355621307454
686,pima,LogisticRegression,KMeansSMOTE,precision score,0.6356197714632257
687,pima,LogisticRegression,KMeansSMOTE,recall score,0.80534920612475
688,pima,LogisticRegression,KMeansSMOTE,roc auc score,0.799994388732575
689,pima,LogisticRegression,KMeansSMOTE,specificity score,0.6418698848661396
690,pima,LogisticRegression,None,f1 score,0.6277320452798799
691,pima,LogisticRegression,None,geometric mean score,0.748062958253822
692,pima,LogisticRegression,None,precision score,0.6753741139287244
693,pima,LogisticRegression,None,recall score,0.82520093596381
694,pima,LogisticRegression,None,roc auc score,0.7641247625231464
695,pima,LogisticRegression,None,specificity score,0.7343154390345402
696,pima,LogisticRegression,RandomOverSampler,f1 score,0.6247732565726017
697,pima,LogisticRegression,RandomOverSampler,geometric mean score,0.7468939770587397
698,pima,LogisticRegression,RandomOverSampler,precision score,0.673873055376366
699,pima,LogisticRegression,RandomOverSampler,recall score,0.8246061083914928
700,pima,LogisticRegression,RandomOverSampler,roc auc score,0.7614642201540694
701,pima,LogisticRegression,RandomOverSampler,specificity score,0.734293244555417
702,pima,LogisticRegression,RandomUnderSampler,f1 score,0.6097727630209431
703,pima,LogisticRegression,RandomUnderSampler,geometric mean score,0.7418888400263332
704,pima,LogisticRegression,RandomUnderSampler,precision score,0.6681324884830022
705,pima,LogisticRegression,RandomUnderSampler,recall score,0.8174079168948776
706,pima,LogisticRegression,RandomUnderSampler,roc auc score,0.7440019559275023
707,pima,LogisticRegression,RandomUnderSampler,specificity score,0.7412900540990427
708,pima,LogisticRegression,SMOTE,f1 score,0.6277320452798799
709,pima,LogisticRegression,SMOTE,geometric mean score,0.748062958253822
710,pima,LogisticRegression,SMOTE,precision score,0.6753741139287244
711,pima,LogisticRegression,SMOTE,recall score,0.82520093596381
712,pima,LogisticRegression,SMOTE,roc auc score,0.7641247625231464
713,pima,LogisticRegression,SMOTE,specificity score,0.7343154390345402
714,pima,LogisticRegression,SMOTE2,f1 score,0.5981847504511087
715,pima,LogisticRegression,SMOTE2,geometric mean score,0.7427459019644853
716,pima,LogisticRegression,SMOTE2,precision score,0.6707236505096382
717,pima,LogisticRegression,SMOTE2,recall score,0.8234077692425867
718,pima,LogisticRegression,SMOTE2,roc auc score,0.7217292322984553
719,pima,LogisticRegression,SMOTE2,specificity score,0.7661561936468304
720,segment,GradientBoostingClassifier,KMeansSMOTE,f1 score,0.7526704435636173
721,segment,GradientBoostingClassifier,KMeansSMOTE,geometric mean score,0.9528214157346838
722,segment,GradientBoostingClassifier,KMeansSMOTE,precision score,0.8410884388825361
723,segment,GradientBoostingClassifier,KMeansSMOTE,recall score,0.9895475971839609
724,segment,GradientBoostingClassifier,KMeansSMOTE,roc auc score,0.9449494949494951
725,segment,GradientBoostingClassifier,KMeansSMOTE,specificity score,0.9614141414141415
726,segment,GradientBoostingClassifier,None,f1 score,0.8501598973938301
727,segment,GradientBoostingClassifier,None,geometric mean score,0.9647827551876477
728,segment,GradientBoostingClassifier,None,precision score,0.9004813707685605
729,segment,GradientBoostingClassifier,None,recall score,0.9940157636975818
730,segment,GradientBoostingClassifier,None,roc auc score,0.9715824915824914
731,segment,GradientBoostingClassifier,None,specificity score,0.9581818181818179
732,segment,GradientBoostingClassifier,RandomOverSampler,f1 score,0.842797219811203
733,segment,GradientBoostingClassifier,RandomOverSampler,geometric mean score,0.9600876421296568
734,segment,GradientBoostingClassifier,RandomOverSampler,precision score,0.8927997032308154
735,segment,GradientBoostingClassifier,RandomOverSampler,recall score,0.9936828895010714
