,Dataset,Classifier,Oversampling method,Metric,Mean CV score
365,wine,GradientBoostingClassifier,None,roc auc score,0.9160634012471348
366,wine,GradientBoostingClassifier,RandomOverSampler,f1 score,0.979146298213327
367,wine,GradientBoostingClassifier,RandomOverSampler,geometric mean score,0.9043874508162334
368,wine,GradientBoostingClassifier,RandomOverSampler,roc auc score,0.9150967208220685
369,wine,GradientBoostingClassifier,SMOTE,f1 score,0.9806211419753087
370,wine,GradientBoostingClassifier,SMOTE,geometric mean score,0.9121551751134099
371,wine,GradientBoostingClassifier,SMOTE,roc auc score,0.9206667416277415
372,wine,GradientBoostingClassifier,SMOTE2,f1 score,0.9790673165401426
373,wine,GradientBoostingClassifier,SMOTE2,geometric mean score,0.9050404072491881
374,wine,GradientBoostingClassifier,SMOTE2,roc auc score,0.923795305833484
375,wine,LogisticRegression,KMeansSMOTE,f1 score,0.9886465282570354
376,wine,LogisticRegression,KMeansSMOTE,geometric mean score,0.9283417476559952
377,wine,LogisticRegression,KMeansSMOTE,roc auc score,0.9336770177265314
378,wine,LogisticRegression,None,f1 score,0.9880526800092018
379,wine,LogisticRegression,None,geometric mean score,0.9287577776283727
380,wine,LogisticRegression,None,roc auc score,0.9348575138878379
381,wine,LogisticRegression,RandomOverSampler,f1 score,0.9907187428111343
382,wine,LogisticRegression,RandomOverSampler,geometric mean score,0.9280812114988348
383,wine,LogisticRegression,RandomOverSampler,roc auc score,0.9367078365864504
384,wine,LogisticRegression,SMOTE,f1 score,0.9898398799938655
385,wine,LogisticRegression,SMOTE,geometric mean score,0.9372912319079185
386,wine,LogisticRegression,SMOTE,roc auc score,0.9450674574274599
387,wine,LogisticRegression,SMOTE2,f1 score,0.9909118357487923
388,wine,LogisticRegression,SMOTE2,geometric mean score,0.9277530359060455
389,wine,LogisticRegression,SMOTE2,roc auc score,0.9387832738865372
