,Dataset,Classifier,Oversampling method,Metric,Mean CV score
366,wine,GradientBoostingClassifier,RandomOverSampler,f1 score,0.9715361168622039
367,wine,GradientBoostingClassifier,RandomOverSampler,geometric mean score,0.9052150367632065
368,wine,GradientBoostingClassifier,RandomOverSampler,roc auc score,0.918052827618405
369,wine,GradientBoostingClassifier,SMOTE,f1 score,0.9683990156046317
370,wine,GradientBoostingClassifier,SMOTE,geometric mean score,0.9011752785955951
371,wine,GradientBoostingClassifier,SMOTE,roc auc score,0.9140512794838754
372,wine,GradientBoostingClassifier,SMOTE2,f1 score,0.9705622172379418
373,wine,GradientBoostingClassifier,SMOTE2,geometric mean score,0.9037926966273707
374,wine,GradientBoostingClassifier,SMOTE2,roc auc score,0.9163229949279238
375,wine,LogisticRegression,KMeansSMOTE,f1 score,0.990396969174143
376,wine,LogisticRegression,KMeansSMOTE,geometric mean score,0.9157906118731584
377,wine,LogisticRegression,KMeansSMOTE,roc auc score,0.9294094610542241
378,wine,LogisticRegression,None,f1 score,0.9904957441913964
379,wine,LogisticRegression,None,geometric mean score,0.920788373713196
380,wine,LogisticRegression,None,roc auc score,0.9342939817156811
381,wine,LogisticRegression,RandomOverSampler,f1 score,0.9904599915650639
382,wine,LogisticRegression,RandomOverSampler,geometric mean score,0.9214249516970734
383,wine,LogisticRegression,RandomOverSampler,roc auc score,0.9348800359069227
384,wine,LogisticRegression,SMOTE,f1 score,0.9904957441913964
385,wine,LogisticRegression,SMOTE,geometric mean score,0.920788373713196
386,wine,LogisticRegression,SMOTE,roc auc score,0.9342939817156811
387,wine,LogisticRegression,SMOTE2,f1 score,0.9904101008358255
388,wine,LogisticRegression,SMOTE2,geometric mean score,0.9334599245065937
389,wine,LogisticRegression,SMOTE2,roc auc score,0.9456416711110576
