,Dataset,Classifier,Oversampling method,Metric,Std CV score
346,glass,RandomForestClassifier,RandomOverSampler,recall score,0.04032776755626395
347,glass,RandomForestClassifier,RandomOverSampler,specificity score,0.03309545687860099
348,glass,RandomForestClassifier,SMOTE,average precision score,0.04417110581767375
349,glass,RandomForestClassifier,SMOTE,f1 score,0.03978389722916282
350,glass,RandomForestClassifier,SMOTE,geometric mean score,0.03157835042182397
351,glass,RandomForestClassifier,SMOTE,precision score,0.0341591811995449
352,glass,RandomForestClassifier,SMOTE,recall score,0.039758634876244064
353,glass,RandomForestClassifier,SMOTE,specificity score,0.026997610940351534
354,glass,RandomForestClassifier,SMOTE2,average precision score,0.04571770320742062
355,glass,RandomForestClassifier,SMOTE2,f1 score,0.05834946611257342
356,glass,RandomForestClassifier,SMOTE2,geometric mean score,0.028122856571272996
357,glass,RandomForestClassifier,SMOTE2,precision score,0.042770065322429524
358,glass,RandomForestClassifier,SMOTE2,recall score,0.02667587644455967
359,glass,RandomForestClassifier,SMOTE2,specificity score,0.035358738492357544
360,haberman,GradientBoostingClassifier,KMeansSMOTE,average precision score,0.030119868181072304
361,haberman,GradientBoostingClassifier,KMeansSMOTE,f1 score,0.03991981666758116
362,haberman,GradientBoostingClassifier,KMeansSMOTE,geometric mean score,0.013810395480203193
363,haberman,GradientBoostingClassifier,KMeansSMOTE,precision score,0.03795293873649179
364,haberman,GradientBoostingClassifier,KMeansSMOTE,recall score,0.02506981537061518
365,haberman,GradientBoostingClassifier,KMeansSMOTE,specificity score,0.0352258056127986
366,haberman,GradientBoostingClassifier,KMeansSMOTE2,average precision score,0.04556617658860426
367,haberman,GradientBoostingClassifier,KMeansSMOTE2,f1 score,0.04117283436471032
368,haberman,GradientBoostingClassifier,KMeansSMOTE2,geometric mean score,0.020253537007566654
369,haberman,GradientBoostingClassifier,KMeansSMOTE2,precision score,0.03971306552200723
370,haberman,GradientBoostingClassifier,KMeansSMOTE2,recall score,0.02772963027648354
371,haberman,GradientBoostingClassifier,KMeansSMOTE2,specificity score,0.03437007818997469
372,haberman,GradientBoostingClassifier,RandomOverSampler,average precision score,0.03706842003270045
373,haberman,GradientBoostingClassifier,RandomOverSampler,f1 score,0.04246865728508289
374,haberman,GradientBoostingClassifier,RandomOverSampler,geometric mean score,0.02578373707191589
375,haberman,GradientBoostingClassifier,RandomOverSampler,precision score,0.03732909408253552
376,haberman,GradientBoostingClassifier,RandomOverSampler,recall score,0.030380005662208272
377,haberman,GradientBoostingClassifier,RandomOverSampler,specificity score,0.033492606203256614
378,haberman,GradientBoostingClassifier,SMOTE,average precision score,0.027883381485188298
379,haberman,GradientBoostingClassifier,SMOTE,f1 score,0.045899073229954505
380,haberman,GradientBoostingClassifier,SMOTE,geometric mean score,0.022763771664896
381,haberman,GradientBoostingClassifier,SMOTE,precision score,0.03525380089364811
382,haberman,GradientBoostingClassifier,SMOTE,recall score,0.030588537313668077
383,haberman,GradientBoostingClassifier,SMOTE,specificity score,0.031619907644226196
384,haberman,GradientBoostingClassifier,SMOTE2,average precision score,0.03462690942259998
385,haberman,GradientBoostingClassifier,SMOTE2,f1 score,0.04547278550308236
386,haberman,GradientBoostingClassifier,SMOTE2,geometric mean score,0.025440966930403958
387,haberman,GradientBoostingClassifier,SMOTE2,precision score,0.038476234514879554
388,haberman,GradientBoostingClassifier,SMOTE2,recall score,0.03535361742129724
389,haberman,GradientBoostingClassifier,SMOTE2,specificity score,0.03485440165294875
390,haberman,LogisticRegression,KMeansSMOTE,average precision score,0.11592445996365557
391,haberman,LogisticRegression,KMeansSMOTE,f1 score,0.10890975852064208
392,haberman,LogisticRegression,KMeansSMOTE,geometric mean score,0.07762736779289037
393,haberman,LogisticRegression,KMeansSMOTE,precision score,0.08258762816344388
394,haberman,LogisticRegression,KMeansSMOTE,recall score,0.03224703241744139
395,haberman,LogisticRegression,KMeansSMOTE,specificity score,0.08256362180987445
396,haberman,LogisticRegression,KMeansSMOTE2,average precision score,0.0332320835639023
397,haberman,LogisticRegression,KMeansSMOTE2,f1 score,0.031042011795302218
398,haberman,LogisticRegression,KMeansSMOTE2,geometric mean score,0.03191552636328069
399,haberman,LogisticRegression,KMeansSMOTE2,precision score,0.02104579913543687
400,haberman,LogisticRegression,KMeansSMOTE2,recall score,0.017738218993218917
401,haberman,LogisticRegression,KMeansSMOTE2,specificity score,0.017625550150452304
402,haberman,LogisticRegression,RandomOverSampler,average precision score,0.03339675422642682
403,haberman,LogisticRegression,RandomOverSampler,f1 score,0.02102393378509434
404,haberman,LogisticRegression,RandomOverSampler,geometric mean score,0.024383763065502575
405,haberman,LogisticRegression,RandomOverSampler,precision score,0.02520182387132764
406,haberman,LogisticRegression,RandomOverSampler,recall score,0.014548137704146076
407,haberman,LogisticRegression,RandomOverSampler,specificity score,0.01980450859192832
408,haberman,LogisticRegression,SMOTE,average precision score,0.03143046114016341
409,haberman,LogisticRegression,SMOTE,f1 score,0.020327718576507777
410,haberman,LogisticRegression,SMOTE,geometric mean score,0.029495994938654395
411,haberman,LogisticRegression,SMOTE,precision score,0.022455679015509544
412,haberman,LogisticRegression,SMOTE,recall score,0.012393361655501313
413,haberman,LogisticRegression,SMOTE,specificity score,0.017823044141475015
414,haberman,LogisticRegression,SMOTE2,average precision score,0.0342577635510583
415,haberman,LogisticRegression,SMOTE2,f1 score,0.04814990675976547
416,haberman,LogisticRegression,SMOTE2,geometric mean score,0.03206646047690872
417,haberman,LogisticRegression,SMOTE2,precision score,0.03659752941337002
418,haberman,LogisticRegression,SMOTE2,recall score,0.017537851658293944
419,haberman,LogisticRegression,SMOTE2,specificity score,0.031816453602595385
420,haberman,RandomForestClassifier,KMeansSMOTE,average precision score,0.04706437220063764
421,haberman,RandomForestClassifier,KMeansSMOTE,f1 score,0.02956096295649048
422,haberman,RandomForestClassifier,KMeansSMOTE,geometric mean score,0.019207908750652383
423,haberman,RandomForestClassifier,KMeansSMOTE,precision score,0.03374667727295744
424,haberman,RandomForestClassifier,KMeansSMOTE,recall score,0.02477552142819418
425,haberman,RandomForestClassifier,KMeansSMOTE,specificity score,0.029338850427950546
426,haberman,RandomForestClassifier,KMeansSMOTE2,average precision score,0.05062751479385367
427,haberman,RandomForestClassifier,KMeansSMOTE2,f1 score,0.06570200820651435
428,haberman,RandomForestClassifier,KMeansSMOTE2,geometric mean score,0.01218062506138931
429,haberman,RandomForestClassifier,KMeansSMOTE2,precision score,0.06344700348395078
430,haberman,RandomForestClassifier,KMeansSMOTE2,recall score,0.03159937194347177
431,haberman,RandomForestClassifier,KMeansSMOTE2,specificity score,0.058963442373759736
432,haberman,RandomForestClassifier,RandomOverSampler,average precision score,0.04157981239885743
433,haberman,RandomForestClassifier,RandomOverSampler,f1 score,0.048272850365811276
434,haberman,RandomForestClassifier,RandomOverSampler,geometric mean score,0.017378226131692043
435,haberman,RandomForestClassifier,RandomOverSampler,precision score,0.04458540400846674
436,haberman,RandomForestClassifier,RandomOverSampler,recall score,0.024711340832101036
437,haberman,RandomForestClassifier,RandomOverSampler,specificity score,0.03934991749851533
438,haberman,RandomForestClassifier,SMOTE,average precision score,0.03157906126864577
439,haberman,RandomForestClassifier,SMOTE,f1 score,0.029215208805430208
440,haberman,RandomForestClassifier,SMOTE,geometric mean score,0.02418492995157704
441,haberman,RandomForestClassifier,SMOTE,precision score,0.027121917740702207
442,haberman,RandomForestClassifier,SMOTE,recall score,0.020880352210294058
443,haberman,RandomForestClassifier,SMOTE,specificity score,0.023773752645179155
444,haberman,RandomForestClassifier,SMOTE2,average precision score,0.05136456657774836
445,haberman,RandomForestClassifier,SMOTE2,f1 score,0.06403112335748118
446,haberman,RandomForestClassifier,SMOTE2,geometric mean score,0.021672205686411556
447,haberman,RandomForestClassifier,SMOTE2,precision score,0.05873493256654038
448,haberman,RandomForestClassifier,SMOTE2,recall score,0.028251050779964502
449,haberman,RandomForestClassifier,SMOTE2,specificity score,0.05404070037278052
450,heart,GradientBoostingClassifier,KMeansSMOTE,average precision score,0.019689854454828504
451,heart,GradientBoostingClassifier,KMeansSMOTE,f1 score,0.0255344115428475
452,heart,GradientBoostingClassifier,KMeansSMOTE,geometric mean score,0.01832491389163402
453,heart,GradientBoostingClassifier,KMeansSMOTE,precision score,0.01764829687704438
454,heart,GradientBoostingClassifier,KMeansSMOTE,recall score,0.016002701394170312
455,heart,GradientBoostingClassifier,KMeansSMOTE,specificity score,0.01587962821513295
456,heart,GradientBoostingClassifier,KMeansSMOTE2,average precision score,0.02222501527845584
457,heart,GradientBoostingClassifier,KMeansSMOTE2,f1 score,0.032643321212050234
458,heart,GradientBoostingClassifier,KMeansSMOTE2,geometric mean score,0.021545243810739193
459,heart,GradientBoostingClassifier,KMeansSMOTE2,precision score,0.022692875889706133
460,heart,GradientBoostingClassifier,KMeansSMOTE2,recall score,0.015867383685587762
461,heart,GradientBoostingClassifier,KMeansSMOTE2,specificity score,0.020643334671820914
462,heart,GradientBoostingClassifier,RandomOverSampler,average precision score,0.01934481586230059
463,heart,GradientBoostingClassifier,RandomOverSampler,f1 score,0.030033417601723327
464,heart,GradientBoostingClassifier,RandomOverSampler,geometric mean score,0.019987650508239013
465,heart,GradientBoostingClassifier,RandomOverSampler,precision score,0.01690622658422324
466,heart,GradientBoostingClassifier,RandomOverSampler,recall score,0.017460010655410606
467,heart,GradientBoostingClassifier,RandomOverSampler,specificity score,0.01439950431284122
468,heart,GradientBoostingClassifier,SMOTE,average precision score,0.019246624034623353
469,heart,GradientBoostingClassifier,SMOTE,f1 score,0.02391148801850811
470,heart,GradientBoostingClassifier,SMOTE,geometric mean score,0.019385625322279467
471,heart,GradientBoostingClassifier,SMOTE,precision score,0.01735224710366892
472,heart,GradientBoostingClassifier,SMOTE,recall score,0.015970396883718603
473,heart,GradientBoostingClassifier,SMOTE,specificity score,0.016117280877311457
474,heart,GradientBoostingClassifier,SMOTE2,average precision score,0.019220274308614324
475,heart,GradientBoostingClassifier,SMOTE2,f1 score,0.02734383267183268
476,heart,GradientBoostingClassifier,SMOTE2,geometric mean score,0.016688874093794288
477,heart,GradientBoostingClassifier,SMOTE2,precision score,0.019501545935159747
478,heart,GradientBoostingClassifier,SMOTE2,recall score,0.017995404277607603
479,heart,GradientBoostingClassifier,SMOTE2,specificity score,0.016755387534993286
480,heart,LogisticRegression,KMeansSMOTE,average precision score,0.020676672240427678
481,heart,LogisticRegression,KMeansSMOTE,f1 score,0.014593250596181927
482,heart,LogisticRegression,KMeansSMOTE,geometric mean score,0.02351778943168522
483,heart,LogisticRegression,KMeansSMOTE,precision score,0.01589385298334527
484,heart,LogisticRegression,KMeansSMOTE,recall score,0.008486876005870067
485,heart,LogisticRegression,KMeansSMOTE,specificity score,0.0159381806670711
486,heart,LogisticRegression,KMeansSMOTE2,average precision score,0.018763384568694603
487,heart,LogisticRegression,KMeansSMOTE2,f1 score,0.013292762348894907
488,heart,LogisticRegression,KMeansSMOTE2,geometric mean score,0.018711586164463025
489,heart,LogisticRegression,KMeansSMOTE2,precision score,0.013239916534257221
490,heart,LogisticRegression,KMeansSMOTE2,recall score,0.01570283915339281
491,heart,LogisticRegression,KMeansSMOTE2,specificity score,0.012456107752047427
492,heart,LogisticRegression,RandomOverSampler,average precision score,0.013815287745578525
493,heart,LogisticRegression,RandomOverSampler,f1 score,0.017590155776652894
494,heart,LogisticRegression,RandomOverSampler,geometric mean score,0.013984117975602004
495,heart,LogisticRegression,RandomOverSampler,precision score,0.00951538774426981
496,heart,LogisticRegression,RandomOverSampler,recall score,0.009244012099674756
497,heart,LogisticRegression,RandomOverSampler,specificity score,0.008456224133090292
498,heart,LogisticRegression,SMOTE,average precision score,0.015810184122876644
499,heart,LogisticRegression,SMOTE,f1 score,0.01191533921640407
500,heart,LogisticRegression,SMOTE,geometric mean score,0.01693852355569733
501,heart,LogisticRegression,SMOTE,precision score,0.010240042641676111
502,heart,LogisticRegression,SMOTE,recall score,0.008338092701231222
503,heart,LogisticRegression,SMOTE,specificity score,0.010133813297637786
504,heart,LogisticRegression,SMOTE2,average precision score,0.011729302553041266
505,heart,LogisticRegression,SMOTE2,f1 score,0.011145779248743859
506,heart,LogisticRegression,SMOTE2,geometric mean score,0.01167460047694553
507,heart,LogisticRegression,SMOTE2,precision score,0.00883127467511172
508,heart,LogisticRegression,SMOTE2,recall score,0.009253007636386415
509,heart,LogisticRegression,SMOTE2,specificity score,0.008879307665132554
510,heart,RandomForestClassifier,KMeansSMOTE,average precision score,0.029670791938440185
511,heart,RandomForestClassifier,KMeansSMOTE,f1 score,0.02292297892864198
512,heart,RandomForestClassifier,KMeansSMOTE,geometric mean score,0.023612091482914713
513,heart,RandomForestClassifier,KMeansSMOTE,precision score,0.019830017399399373
514,heart,RandomForestClassifier,KMeansSMOTE,recall score,0.02140535986598213
515,heart,RandomForestClassifier,KMeansSMOTE,specificity score,0.017095424872334647
516,heart,RandomForestClassifier,KMeansSMOTE2,average precision score,0.02534584912980137
517,heart,RandomForestClassifier,KMeansSMOTE2,f1 score,0.027273194908074675
518,heart,RandomForestClassifier,KMeansSMOTE2,geometric mean score,0.019385625322279408
519,heart,RandomForestClassifier,KMeansSMOTE2,precision score,0.02354804585203414
520,heart,RandomForestClassifier,KMeansSMOTE2,recall score,0.016174587561614197
521,heart,RandomForestClassifier,KMeansSMOTE2,specificity score,0.01990124431359278
522,heart,RandomForestClassifier,RandomOverSampler,average precision score,0.027656167895110627
523,heart,RandomForestClassifier,RandomOverSampler,f1 score,0.03124228299778332
524,heart,RandomForestClassifier,RandomOverSampler,geometric mean score,0.02361209148291466
525,heart,RandomForestClassifier,RandomOverSampler,precision score,0.024564629328031367
526,heart,RandomForestClassifier,RandomOverSampler,recall score,0.022658293355483052
527,heart,RandomForestClassifier,RandomOverSampler,specificity score,0.0212348475133137
528,heart,RandomForestClassifier,SMOTE,average precision score,0.023018150071870018
529,heart,RandomForestClassifier,SMOTE,f1 score,0.023257150765482747
530,heart,RandomForestClassifier,SMOTE,geometric mean score,0.021591036091539752
531,heart,RandomForestClassifier,SMOTE,precision score,0.01280132862456672
532,heart,RandomForestClassifier,SMOTE,recall score,0.01770545531249686
533,heart,RandomForestClassifier,SMOTE,specificity score,0.01084914270918693
534,heart,RandomForestClassifier,SMOTE2,average precision score,0.019232584965155425
535,heart,RandomForestClassifier,SMOTE2,f1 score,0.033344905398716956
536,heart,RandomForestClassifier,SMOTE2,geometric mean score,0.019987650508238967
537,heart,RandomForestClassifier,SMOTE2,precision score,0.024283909828448868
538,heart,RandomForestClassifier,SMOTE2,recall score,0.015606838483249699
539,heart,RandomForestClassifier,SMOTE2,specificity score,0.02114442625081885
540,iris,GradientBoostingClassifier,KMeansSMOTE,average precision score,0.019714239848887778
541,iris,GradientBoostingClassifier,KMeansSMOTE,f1 score,0.022429781473996813
542,iris,GradientBoostingClassifier,KMeansSMOTE,geometric mean score,0.01058833421202213
543,iris,GradientBoostingClassifier,KMeansSMOTE,precision score,0.01898052626199733
544,iris,GradientBoostingClassifier,KMeansSMOTE,recall score,0.010495965970243569
545,iris,GradientBoostingClassifier,KMeansSMOTE,specificity score,0.015021995013049466
546,iris,GradientBoostingClassifier,KMeansSMOTE2,average precision score,0.018828161062738494
547,iris,GradientBoostingClassifier,KMeansSMOTE2,f1 score,0.020595690630646306
548,iris,GradientBoostingClassifier,KMeansSMOTE2,geometric mean score,0.00995869633887579
549,iris,GradientBoostingClassifier,KMeansSMOTE2,precision score,0.018852220611116247
550,iris,GradientBoostingClassifier,KMeansSMOTE2,recall score,0.014639129706531369
551,iris,GradientBoostingClassifier,KMeansSMOTE2,specificity score,0.014610241406724664
552,iris,GradientBoostingClassifier,RandomOverSampler,average precision score,0.021421938293088152
553,iris,GradientBoostingClassifier,RandomOverSampler,f1 score,0.023495132641667416
554,iris,GradientBoostingClassifier,RandomOverSampler,geometric mean score,0.013803484761095197
555,iris,GradientBoostingClassifier,RandomOverSampler,precision score,0.021103055109582738
556,iris,GradientBoostingClassifier,RandomOverSampler,recall score,0.011652918879805942
557,iris,GradientBoostingClassifier,RandomOverSampler,specificity score,0.016226867473494205
558,iris,GradientBoostingClassifier,SMOTE,average precision score,0.018940320709721042
559,iris,GradientBoostingClassifier,SMOTE,f1 score,0.023365156070028075
560,iris,GradientBoostingClassifier,SMOTE,geometric mean score,0.009904980976349832
561,iris,GradientBoostingClassifier,SMOTE,precision score,0.01760927533094858
562,iris,GradientBoostingClassifier,SMOTE,recall score,0.02040471845259541
563,iris,GradientBoostingClassifier,SMOTE,specificity score,0.014299975785315387
564,iris,GradientBoostingClassifier,SMOTE2,average precision score,0.031144529516656843
565,iris,GradientBoostingClassifier,SMOTE2,f1 score,0.02597763016107339
566,iris,GradientBoostingClassifier,SMOTE2,geometric mean score,0.017591861632031233
567,iris,GradientBoostingClassifier,SMOTE2,precision score,0.022979641516269023
568,iris,GradientBoostingClassifier,SMOTE2,recall score,0.016419171794374642
569,iris,GradientBoostingClassifier,SMOTE2,specificity score,0.017075874887887064
570,iris,LogisticRegression,KMeansSMOTE,average precision score,0.034545894946766145
571,iris,LogisticRegression,KMeansSMOTE,f1 score,0.0334329058740239
572,iris,LogisticRegression,KMeansSMOTE,geometric mean score,0.028644035640628302
573,iris,LogisticRegression,KMeansSMOTE,precision score,0.029733960725353066
574,iris,LogisticRegression,KMeansSMOTE,recall score,0.024641626921931514
575,iris,LogisticRegression,KMeansSMOTE,specificity score,0.02522759609444149
576,iris,LogisticRegression,KMeansSMOTE2,average precision score,0.01965112557226806
577,iris,LogisticRegression,KMeansSMOTE2,f1 score,0.023331207794840957
578,iris,LogisticRegression,KMeansSMOTE2,geometric mean score,0.024250788527754277
579,iris,LogisticRegression,KMeansSMOTE2,precision score,0.018957244528500262
580,iris,LogisticRegression,KMeansSMOTE2,recall score,0.022048067282639663
581,iris,LogisticRegression,KMeansSMOTE2,specificity score,0.018093306391686756
582,iris,LogisticRegression,RandomOverSampler,average precision score,0.013373435726754708
583,iris,LogisticRegression,RandomOverSampler,f1 score,0.021572727501965615
584,iris,LogisticRegression,RandomOverSampler,geometric mean score,0.014230819800353527
585,iris,LogisticRegression,RandomOverSampler,precision score,0.012516642015871333
586,iris,LogisticRegression,RandomOverSampler,recall score,0.026656383635336445
587,iris,LogisticRegression,RandomOverSampler,specificity score,0.01009096189920139
588,iris,LogisticRegression,SMOTE,average precision score,0.017428428847509458
589,iris,LogisticRegression,SMOTE,f1 score,0.021786322167091088
590,iris,LogisticRegression,SMOTE,geometric mean score,0.019283692969001762
591,iris,LogisticRegression,SMOTE,precision score,0.013815242194009396
592,iris,LogisticRegression,SMOTE,recall score,0.02276423847800959
593,iris,LogisticRegression,SMOTE,specificity score,0.012454571706803974
594,iris,LogisticRegression,SMOTE2,average precision score,0.018843665970877325
595,iris,LogisticRegression,SMOTE2,f1 score,0.02781379825253141
596,iris,LogisticRegression,SMOTE2,geometric mean score,0.02582717360514296
597,iris,LogisticRegression,SMOTE2,precision score,0.010994774003336247
598,iris,LogisticRegression,SMOTE2,recall score,0.023501082293987584
599,iris,LogisticRegression,SMOTE2,specificity score,0.008020492465949115
600,iris,RandomForestClassifier,KMeansSMOTE,average precision score,0.028586310726709398
601,iris,RandomForestClassifier,KMeansSMOTE,f1 score,0.019314596377299577
602,iris,RandomForestClassifier,KMeansSMOTE,geometric mean score,0.015305907130532908
603,iris,RandomForestClassifier,KMeansSMOTE,precision score,0.017242633647924815
604,iris,RandomForestClassifier,KMeansSMOTE,recall score,0.01600236884048499
605,iris,RandomForestClassifier,KMeansSMOTE,specificity score,0.012042779423715256
606,iris,RandomForestClassifier,KMeansSMOTE2,average precision score,0.024757881081709118
607,iris,RandomForestClassifier,KMeansSMOTE2,f1 score,0.027864448121859543
608,iris,RandomForestClassifier,KMeansSMOTE2,geometric mean score,0.014116100124221044
609,iris,RandomForestClassifier,KMeansSMOTE2,precision score,0.018586635053250145
610,iris,RandomForestClassifier,KMeansSMOTE2,recall score,0.017006363597251883
611,iris,RandomForestClassifier,KMeansSMOTE2,specificity score,0.015520184073077238
612,iris,RandomForestClassifier,RandomOverSampler,average precision score,0.032545563757673694
613,iris,RandomForestClassifier,RandomOverSampler,f1 score,0.02320750431764314
614,iris,RandomForestClassifier,RandomOverSampler,geometric mean score,0.01956581057319697
615,iris,RandomForestClassifier,RandomOverSampler,precision score,0.018129808778801302
616,iris,RandomForestClassifier,RandomOverSampler,recall score,0.020231368776934374
617,iris,RandomForestClassifier,RandomOverSampler,specificity score,0.012849708445145677
618,iris,RandomForestClassifier,SMOTE,average precision score,0.026334207482105604
619,iris,RandomForestClassifier,SMOTE,f1 score,0.023125750089147353
620,iris,RandomForestClassifier,SMOTE,geometric mean score,0.016489201601088264
621,iris,RandomForestClassifier,SMOTE,precision score,0.01311575374437018
622,iris,RandomForestClassifier,SMOTE,recall score,0.014887544827699366
623,iris,RandomForestClassifier,SMOTE,specificity score,0.009775506062731747
624,iris,RandomForestClassifier,SMOTE2,average precision score,0.024118277329700222
625,iris,RandomForestClassifier,SMOTE2,f1 score,0.015894670309104346
626,iris,RandomForestClassifier,SMOTE2,geometric mean score,0.012948425691982634
627,iris,RandomForestClassifier,SMOTE2,precision score,0.01667113875996969
628,iris,RandomForestClassifier,SMOTE2,recall score,0.020672269878853667
629,iris,RandomForestClassifier,SMOTE2,specificity score,0.01190629997242892
630,libra,GradientBoostingClassifier,KMeansSMOTE,average precision score,0.0306910411705445
631,libra,GradientBoostingClassifier,KMeansSMOTE,f1 score,0.01707323047646832
632,libra,GradientBoostingClassifier,KMeansSMOTE,geometric mean score,0.0064337694952255895
633,libra,GradientBoostingClassifier,KMeansSMOTE,precision score,0.012680086716848362
634,libra,GradientBoostingClassifier,KMeansSMOTE,recall score,0.01953626593658981
635,libra,GradientBoostingClassifier,KMeansSMOTE,specificity score,0.009679287989916019
636,libra,GradientBoostingClassifier,KMeansSMOTE2,average precision score,0.023611503678100186
637,libra,GradientBoostingClassifier,KMeansSMOTE2,f1 score,0.024541404223515913
638,libra,GradientBoostingClassifier,KMeansSMOTE2,geometric mean score,0.005291263634565944
639,libra,GradientBoostingClassifier,KMeansSMOTE2,precision score,0.01892504731959429
640,libra,GradientBoostingClassifier,KMeansSMOTE2,recall score,0.01805039137172472
641,libra,GradientBoostingClassifier,KMeansSMOTE2,specificity score,0.014601087580293623
642,libra,GradientBoostingClassifier,RandomOverSampler,average precision score,0.018861565205398004
643,libra,GradientBoostingClassifier,RandomOverSampler,f1 score,0.044309207829649665
644,libra,GradientBoostingClassifier,RandomOverSampler,geometric mean score,0.004026047946973623
645,libra,GradientBoostingClassifier,RandomOverSampler,precision score,0.029078345890463375
646,libra,GradientBoostingClassifier,RandomOverSampler,recall score,0.015079569366480914
647,libra,GradientBoostingClassifier,RandomOverSampler,specificity score,0.025634687127384245
648,libra,GradientBoostingClassifier,SMOTE,average precision score,0.030634933751733286
649,libra,GradientBoostingClassifier,SMOTE,f1 score,0.02602494318991705
650,libra,GradientBoostingClassifier,SMOTE,geometric mean score,0.00714412007500507
651,libra,GradientBoostingClassifier,SMOTE,precision score,0.01652222132986107
652,libra,GradientBoostingClassifier,SMOTE,recall score,0.011290271353792505
653,libra,GradientBoostingClassifier,SMOTE,specificity score,0.0133495114929456
654,libra,GradientBoostingClassifier,SMOTE2,average precision score,0.03986134323722477
655,libra,GradientBoostingClassifier,SMOTE2,f1 score,0.04333095909925036
656,libra,GradientBoostingClassifier,SMOTE2,geometric mean score,0.009142785952838692
657,libra,GradientBoostingClassifier,SMOTE2,precision score,0.03530404096891989
658,libra,GradientBoostingClassifier,SMOTE2,recall score,0.01376279120610877
659,libra,GradientBoostingClassifier,SMOTE2,specificity score,0.026324775213696073
660,libra,LogisticRegression,KMeansSMOTE,average precision score,0.07217133567203886
661,libra,LogisticRegression,KMeansSMOTE,f1 score,0.06810435388308628
662,libra,LogisticRegression,KMeansSMOTE,geometric mean score,0.02013023973486819
663,libra,LogisticRegression,KMeansSMOTE,precision score,0.07101757438365902
664,libra,LogisticRegression,KMeansSMOTE,recall score,0.08108724292063613
665,libra,LogisticRegression,KMeansSMOTE,specificity score,0.05795574404472233
666,libra,LogisticRegression,KMeansSMOTE2,average precision score,0.1040309727286468
667,libra,LogisticRegression,KMeansSMOTE2,f1 score,0.07015072935139191
668,libra,LogisticRegression,KMeansSMOTE2,geometric mean score,0.030139297801174348
669,libra,LogisticRegression,KMeansSMOTE2,precision score,0.06519602257690676
670,libra,LogisticRegression,KMeansSMOTE2,recall score,0.05795261530978169
671,libra,LogisticRegression,KMeansSMOTE2,specificity score,0.05758273940249021
672,libra,LogisticRegression,RandomOverSampler,average precision score,0.035293614205930086
673,libra,LogisticRegression,RandomOverSampler,f1 score,0.026189140043946214
674,libra,LogisticRegression,RandomOverSampler,geometric mean score,0.026735860588853508
675,libra,LogisticRegression,RandomOverSampler,precision score,0.01918400468890152
676,libra,LogisticRegression,RandomOverSampler,recall score,0.02446186640743024
677,libra,LogisticRegression,RandomOverSampler,specificity score,0.01254797470596589
678,libra,LogisticRegression,SMOTE,average precision score,0.05106198011417829
679,libra,LogisticRegression,SMOTE,f1 score,0.04866619454080702
680,libra,LogisticRegression,SMOTE,geometric mean score,0.024890987462507605
681,libra,LogisticRegression,SMOTE,precision score,0.04127944216564068
682,libra,LogisticRegression,SMOTE,recall score,0.03779953113914126
683,libra,LogisticRegression,SMOTE,specificity score,0.03020548443422688
684,libra,LogisticRegression,SMOTE2,average precision score,0.025392935983339537
685,libra,LogisticRegression,SMOTE2,f1 score,0.07385674135899917
686,libra,LogisticRegression,SMOTE2,geometric mean score,0.02811571062869256
687,libra,LogisticRegression,SMOTE2,precision score,0.03444547428194968
688,libra,LogisticRegression,SMOTE2,recall score,0.05688775651994281
689,libra,LogisticRegression,SMOTE2,specificity score,0.034881794508114614
690,libra,RandomForestClassifier,KMeansSMOTE,average precision score,0.030166949956188738
691,libra,RandomForestClassifier,KMeansSMOTE,f1 score,0.03715259749581275
692,libra,RandomForestClassifier,KMeansSMOTE,geometric mean score,0.005227587866035291
693,libra,RandomForestClassifier,KMeansSMOTE,precision score,0.03158153421614711
694,libra,RandomForestClassifier,KMeansSMOTE,recall score,0.022611795032385248
695,libra,RandomForestClassifier,KMeansSMOTE,specificity score,0.024301102627768387
696,libra,RandomForestClassifier,KMeansSMOTE2,average precision score,0.02013388095968024
697,libra,RandomForestClassifier,KMeansSMOTE2,f1 score,0.05899826785953327
698,libra,RandomForestClassifier,KMeansSMOTE2,geometric mean score,0.0033743934576651244
699,libra,RandomForestClassifier,KMeansSMOTE2,precision score,0.04650561558564869
700,libra,RandomForestClassifier,KMeansSMOTE2,recall score,0.03052379338183624
701,libra,RandomForestClassifier,KMeansSMOTE2,specificity score,0.03798416429978712
702,libra,RandomForestClassifier,RandomOverSampler,average precision score,0.04374113371698467
703,libra,RandomForestClassifier,RandomOverSampler,f1 score,0.07449245273451062
704,libra,RandomForestClassifier,RandomOverSampler,geometric mean score,0.008418100252763044
705,libra,RandomForestClassifier,RandomOverSampler,precision score,0.05654453645783804
706,libra,RandomForestClassifier,RandomOverSampler,recall score,0.025580986068270053
707,libra,RandomForestClassifier,RandomOverSampler,specificity score,0.045986461487580635
708,libra,RandomForestClassifier,SMOTE,average precision score,0.03638816377411313
709,libra,RandomForestClassifier,SMOTE,f1 score,0.048578031072498765
710,libra,RandomForestClassifier,SMOTE,geometric mean score,0.00837822271798793
711,libra,RandomForestClassifier,SMOTE,precision score,0.033328713853821176
712,libra,RandomForestClassifier,SMOTE,recall score,0.030583470355834547
713,libra,RandomForestClassifier,SMOTE,specificity score,0.027634607616244287
714,libra,RandomForestClassifier,SMOTE2,average precision score,0.040628402821416824
