,Dataset,Classifier,Oversampling method,Metric,Std CV score
364,wine,GradientBoostingClassifier,None,geometric mean score,0.008777809097033473
365,wine,GradientBoostingClassifier,None,roc auc score,0.0168837092536748
366,wine,GradientBoostingClassifier,RandomOverSampler,f1 score,0.014626683818561522
367,wine,GradientBoostingClassifier,RandomOverSampler,geometric mean score,0.005502732785908071
368,wine,GradientBoostingClassifier,RandomOverSampler,roc auc score,0.017784838829669365
369,wine,GradientBoostingClassifier,SMOTE,f1 score,0.012373519443485087
370,wine,GradientBoostingClassifier,SMOTE,geometric mean score,0.007517387091161344
371,wine,GradientBoostingClassifier,SMOTE,roc auc score,0.015228073840628516
372,wine,GradientBoostingClassifier,SMOTE2,f1 score,0.01330982002035779
373,wine,GradientBoostingClassifier,SMOTE2,geometric mean score,0.009786737516338724
374,wine,GradientBoostingClassifier,SMOTE2,roc auc score,0.015201932727403967
375,wine,LogisticRegression,KMeansSMOTE,f1 score,0.011306260120754388
376,wine,LogisticRegression,KMeansSMOTE,geometric mean score,0.0032790458298784532
377,wine,LogisticRegression,KMeansSMOTE,roc auc score,0.012087720858856113
378,wine,LogisticRegression,None,f1 score,0.010223574043330434
379,wine,LogisticRegression,None,geometric mean score,0.0036767985389189487
380,wine,LogisticRegression,None,roc auc score,0.010969982831178856
381,wine,LogisticRegression,RandomOverSampler,f1 score,0.010192945723086428
382,wine,LogisticRegression,RandomOverSampler,geometric mean score,0.003889168685558713
383,wine,LogisticRegression,RandomOverSampler,roc auc score,0.011456568892741895
384,wine,LogisticRegression,SMOTE,f1 score,0.01195974412290773
385,wine,LogisticRegression,SMOTE,geometric mean score,0.0036682095505499094
386,wine,LogisticRegression,SMOTE,roc auc score,0.013299606857770605
387,wine,LogisticRegression,SMOTE2,f1 score,0.01118635834917571
388,wine,LogisticRegression,SMOTE2,geometric mean score,0.003674641056056046
389,wine,LogisticRegression,SMOTE2,roc auc score,0.012452834544337809
